timestamp,initialpose_x,initialpose_y,initialpose_z,initialpose_qx,initialpose_qy,initialpose_qz,initialpose_qw,amcl_pose_x,amcl_pose_y,amcl_pose_z,amcl_pose_qx,amcl_pose_qy,amcl_pose_qz,amcl_pose_qw,odom_x,odom_y,odom_vx,odom_vy,odom_angular_z,cmd_vel_vx,cmd_vel_vy,cmd_vel_angular_z,goal_x,goal_y,goal_z,goal_qx,goal_qy,goal_qz,goal_qw
2025-08-22 14:43:57.200,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.428992023889673,-3.0609373256296184,0.29999999999787974,0.0,-0.6348717949318076,0.29999999999999993,0.0,-0.5897435897435894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.300,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.4204098988493583,-3.045116036816765,0.2999999999977021,0.0,-0.589743589786268,0.29999999999999993,0.0,-0.5897435897435894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.400,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.4124888392798,-3.02920015952743,0.2842105263287209,0.0,-0.5897435897676997,0.2842105263157894,0.0,-0.5897435897435894,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.500,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.407699826421158,-3.0188172197633194,0.2907105261671816,0.0,-0.5384615388831718,0.29999999999999993,0.0,-0.5384615384615381,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.600,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.4006156395587883,-3.0022806975113774,0.2999999999980574,0.0,-0.5384615385142836,0.29999999999999993,0.0,-0.5384615384615381,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.700,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,3.4383924465870863,-2.792265302985304,0.0,0.0,0.0,0.8451251941459599,0.5345684298756836,3.3942498203484863,-2.986019868979676,0.2842105263152206,0.0,-0.4871794872163039,0.2842105263157894,0.0,-0.48717948717948684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.800,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,3.4383924465870863,-2.792265302985304,0.0,0.0,0.0,0.8451251941459599,0.5345684298756836,3.388350016858758,-2.96954046512262,0.2999999999996561,0.0,-0.43589743593194086,0.29999999999999993,0.0,-0.43589743589743557,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:57.900,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.382739507746884,-2.9524378141264305,0.29999999999787974,0.0,-0.4871794872163039,0.29999999999999993,0.0,-0.48717948717948684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:58.000,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.377687762611183,-2.935392328811438,0.2842105263317407,0.0,-0.4871794871754539,0.2842105263157894,0.0,-0.48717948717948684,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-22 14:43:58.100,-1.17,0.06,0.0,0.0,0.0,0.1088,0.994,,,,,,,,3.373286814344246,-2.9187793089570206,0.29568947354032815,0.0,-0.33333333330503434,0.29999999999999993,0.0,-0.33333333333333304,0.0,0.0,0.0,0.0,0.0,0.0,1.0
