timestamp,amcl_pose_x,amcl_pose_y,amcl_pose_z,amcl_pose_qx,amcl_pose_qy,amcl_pose_qz,amcl_pose_qw,odom_x,odom_y,odom_vx,odom_vy,odom_angular_z,cmd_vel_vx,cmd_vel_vy,cmd_vel_angular_z,goal_x,goal_y,goal_z,goal_qx,goal_qy,goal_qz,goal_qw
2025-08-20 13:10:21.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:22.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:23.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:24.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.000,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.100,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.200,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.300,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.400,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.500,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.600,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.700,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.800,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-20 13:10:25.900,,,,,,,,4.370271848469859,-4.200982854584557,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0
